Order,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Age,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Misc Val,SalePrice
936,24,1300,6,6,1980,43,285,0,276,561,561,668,0,1229,2,5,1,2,462,150,0,0,124000
937,,13607,6,6,1986,37,454,0,118,572,1182,800,0,1982,3,6,1,2,501,400,112,1500,208000
938,,17597,7,9,1971,52,803,419,581,1803,2365,0,0,2365,3,7,2,2,551,200,144,0,315000
939,,21695,6,9,1988,35,808,0,72,880,1680,0,0,1680,3,5,1,2,540,292,44,0,222000
940,59,10690,5,7,1920,103,456,0,216,672,672,672,0,1344,3,6,0,1,468,0,128,0,147000
941,50,8660,5,6,1900,123,0,0,760,760,928,928,312,2168,5,11,0,2,576,467,160,0,123000
942,60,6402,5,5,1920,103,0,0,596,596,596,596,0,1192,3,6,0,1,189,0,0,0,78000
943,105,8470,3,2,1915,108,0,0,1013,1013,1013,0,513,1526,2,6,0,0,0,0,0,0,85000
944,60,10200,4,6,1925,98,0,0,572,572,572,0,0,572,2,4,0,1,200,0,0,0,75000
945,44,3843,8,5,2007,16,1476,0,120,1596,1648,0,0,1648,2,5,1,2,482,162,53,0,230000
946,109,21780,2,4,1910,113,0,0,0,0,810,0,0,810,1,4,0,1,280,119,24,0,57625
947,75,10125,8,5,2000,23,445,250,412,1107,1040,1012,0,2052,3,7,1,3,642,210,91,0,251000
948,48,12822,7,5,2003,20,1351,0,83,1434,1518,631,0,2149,1,6,1,2,670,168,43,0,239686
949,43,12118,7,5,2004,19,0,0,1710,1710,1710,0,0,1710,3,7,1,2,550,100,48,0,240000
950,71,12209,6,5,2001,22,690,0,114,804,804,1157,0,1961,3,7,1,2,560,125,192,0,215000
951,75,9750,6,6,1977,46,767,0,135,902,926,0,0,926,2,5,1,1,351,319,0,0,156450
952,72,9360,6,7,1977,46,841,116,0,957,1287,0,0,1287,2,5,2,2,541,302,39,0,173000
953,75,10125,5,5,1977,46,0,0,0,0,1302,432,0,1734,4,8,0,2,539,0,0,0,126000
954,,9947,7,5,1990,33,611,0,577,1188,1217,0,0,1217,3,6,0,2,497,168,27,0,173000
955,82,11070,5,5,1991,32,55,0,1527,1582,1595,0,0,1595,2,5,0,2,672,0,0,0,152000
956,,14375,6,6,1958,65,111,354,354,819,1344,0,0,1344,3,7,1,2,525,0,118,0,137500
957,150,215245,7,5,1965,58,1236,820,80,2136,2036,0,0,2036,3,8,2,2,513,0,0,0,375000
958,89,12898,9,5,2007,16,1022,0,598,1620,1620,0,0,1620,2,6,1,3,912,228,0,0,315500
959,83,13159,7,5,2009,14,0,0,846,846,846,846,0,1692,3,6,0,2,650,208,114,0,224500
960,113,13438,9,5,2008,15,1758,0,432,2190,2036,0,0,2036,3,9,1,3,780,90,154,0,410000
961,79,14463,9,5,2008,15,1115,0,526,1641,1641,0,0,1641,3,7,0,3,885,0,95,0,316500
962,73,8925,8,5,2007,16,16,0,1450,1466,1466,0,0,1466,3,7,0,3,610,100,18,0,201000
963,130,11457,6,5,1988,35,1005,0,387,1392,1412,0,0,1412,3,6,1,2,576,0,0,0,175000
964,,9839,6,8,1980,43,462,0,250,712,1375,862,0,2237,3,7,1,2,440,305,24,2500,204000
965,125,14419,7,5,1987,36,904,624,117,1645,1479,0,0,1479,3,7,1,2,578,224,238,0,213500
966,,6853,8,5,2001,22,1005,0,262,1267,1296,0,0,1296,2,6,0,2,471,192,25,0,220000
967,75,9157,7,5,2003,20,0,0,912,912,1072,942,0,2014,3,9,0,2,486,124,114,0,170000
968,85,14601,9,5,2006,17,1260,0,578,1838,1838,0,0,1838,2,8,1,3,765,270,68,0,315000
969,85,12633,9,5,2007,16,1640,0,338,1978,1978,0,0,1978,2,7,1,3,920,308,52,0,425000
970,75,12518,5,7,1968,55,532,0,476,1008,1008,0,0,1008,3,6,0,1,384,144,0,0,139500
971,100,21750,5,4,1960,63,0,0,0,0,1771,0,0,1771,3,9,1,2,336,0,0,0,115000
972,32,4500,6,5,1998,25,866,0,338,1204,1204,0,0,1204,2,5,0,2,412,0,247,0,162000
973,,4500,6,5,1999,24,883,0,341,1224,1224,0,0,1224,2,5,0,2,402,0,304,0,165000
974,21,1596,4,5,1973,50,462,0,0,462,526,462,0,988,2,5,0,1,297,120,101,0,91000
975,62,9858,5,6,1968,55,510,0,354,864,874,0,0,874,3,5,0,1,288,33,0,600,130000
976,21,1526,4,8,1970,53,515,0,115,630,630,0,0,630,1,3,0,1,286,0,0,0,86000
977,83,13383,5,5,1969,54,594,0,594,1188,1404,0,0,1404,3,7,1,2,504,0,16,0,160000
978,21,1477,4,4,1970,53,509,0,121,630,630,0,0,630,1,3,0,1,286,0,0,0,80000
979,21,1533,4,6,1970,53,0,0,546,546,798,546,0,1344,3,6,1,0,0,0,0,0,97000
980,21,2217,4,4,1970,53,273,273,0,546,546,546,0,1092,3,6,0,1,286,238,0,0,88000
981,50,7689,5,8,1972,51,720,76,0,796,796,0,0,796,2,4,0,1,336,138,0,0,131900
982,62,7706,6,5,1993,30,114,270,0,384,1091,0,0,1091,2,5,0,1,429,280,0,700,131250
983,,9101,5,6,1978,45,1097,0,0,1097,1110,0,0,1110,1,4,1,2,602,303,30,0,165500
984,,8780,5,5,1985,38,625,0,208,833,833,0,0,833,3,5,0,0,0,0,0,0,112000
985,70,7669,5,6,1992,31,718,110,0,828,883,0,0,883,2,5,1,2,698,100,32,0,149000
986,85,14115,5,5,1993,30,732,0,64,796,796,566,0,1362,1,5,0,2,480,40,30,700,143000
987,62,10429,5,5,1992,31,330,0,294,624,624,663,0,1287,3,6,0,2,440,150,0,0,130000
988,,9819,6,5,1977,46,1567,0,0,1567,1567,0,0,1567,2,5,2,2,714,264,32,0,196000
989,70,10457,5,7,1969,54,496,288,0,784,784,848,0,1632,4,7,1,2,898,0,173,0,173000
990,87,11029,6,8,1958,65,528,411,245,1184,1414,0,0,1414,3,6,1,2,601,0,51,0,176500
991,,12925,6,7,1970,53,865,0,340,1205,2117,0,0,2117,4,7,2,2,550,0,42,0,237500
992,85,11075,6,5,1969,54,500,276,176,952,1092,1020,0,2112,4,9,2,2,576,280,0,0,206900
993,72,8702,6,5,1997,26,706,0,220,926,926,678,0,1604,3,7,1,2,470,0,36,0,187500
994,65,8139,6,5,1995,28,476,0,204,680,680,790,0,1470,3,7,1,2,420,192,49,0,165000
995,59,9535,6,5,1998,25,851,0,75,926,926,678,0,1604,3,7,0,2,472,100,82,0,195500
996,59,9042,6,5,1998,25,828,0,115,943,943,695,0,1638,3,7,2,2,472,100,38,0,192000
997,,15038,6,5,1996,27,138,0,778,916,916,720,0,1636,3,7,1,2,386,168,84,0,173000
998,53,14137,5,5,1996,27,450,0,898,1348,1384,0,0,1384,3,7,0,2,404,0,39,0,177900
999,57,21872,7,5,1996,27,604,0,125,729,729,717,0,1446,3,6,1,2,406,264,22,0,175000
1000,41,4923,8,5,2001,22,1153,0,440,1593,1593,0,0,1593,0,5,1,2,682,0,120,0,286000
1001,45,6264,8,5,1997,26,656,0,1008,1664,1682,0,0,1682,1,6,1,2,528,0,0,0,247900
1002,41,5395,8,5,1993,30,733,0,604,1337,1337,0,0,1337,2,5,1,2,462,96,0,0,180000
1003,39,5070,8,5,1992,31,0,0,1280,1280,1280,0,0,1280,2,5,0,2,506,0,82,0,180000
1004,100,10839,6,5,1997,26,0,0,926,926,926,678,0,1604,3,7,1,2,470,0,36,0,181000
1005,73,11184,6,5,1998,25,0,0,932,932,932,701,0,1633,3,7,1,2,460,0,39,0,183000
1006,,8000,6,5,1995,28,219,0,554,773,773,885,0,1658,3,8,1,2,431,224,84,0,188000
1007,,10832,7,5,1994,29,0,0,712,712,1086,809,0,1895,3,7,1,2,409,143,46,500,194500
1008,,14067,6,5,1991,32,504,0,332,836,851,858,0,1709,3,7,0,2,416,0,40,0,185000
1009,40,4671,8,5,1988,35,767,0,461,1228,1228,0,0,1228,2,5,1,2,472,168,120,0,189000
1010,65,5950,8,5,1989,34,319,0,1018,1337,1337,0,0,1337,2,5,1,2,462,0,73,0,188500
1011,101,13543,8,5,2005,18,16,0,1152,1168,1168,1332,0,2500,5,9,1,3,683,192,32,0,355000
1012,77,11198,9,5,2005,18,0,0,1122,1122,1134,1370,0,2504,4,11,1,3,656,144,39,0,325000
1013,53,15401,9,5,2004,19,1337,0,547,1884,1884,0,0,1884,2,7,1,3,670,214,76,0,387000
1014,,31220,6,2,1952,71,0,0,1632,1632,1474,0,0,1474,3,7,2,2,495,0,0,750,115000
1015,60,8118,9,5,2007,16,1034,0,676,1710,1710,0,0,1710,2,6,1,2,557,156,48,0,334000
1016,,47280,6,5,1950,73,0,0,1488,1488,1488,0,0,1488,3,6,1,2,738,0,0,0,133000
1017,46,20544,7,6,1986,37,0,0,791,791,1236,857,0,2093,3,7,1,2,542,364,63,0,215000
1018,63,12680,7,6,1988,35,983,0,692,1675,1688,0,0,1688,2,6,1,2,528,0,48,0,226500
1019,78,12090,6,6,1981,42,588,228,606,1422,1422,0,0,1422,3,7,1,2,576,276,0,0,175500
1020,,10825,7,7,1983,40,747,0,513,1260,1260,0,0,1260,3,6,0,2,598,152,0,0,181900
1021,56,18559,7,5,1978,45,1206,186,656,2048,2064,0,0,2064,3,7,2,2,550,200,0,0,235000
1022,85,14450,7,5,1979,44,864,449,469,1782,1782,0,0,1782,3,6,1,2,551,467,0,0,220000
1023,,12227,6,7,1977,46,896,0,434,1330,1542,1330,0,2872,4,11,1,2,619,550,282,0,272000
1024,90,13068,6,5,1976,47,890,48,273,1211,1211,0,0,1211,3,6,1,2,461,0,0,0,161000
1025,,15611,5,6,1977,46,767,93,266,1126,1126,0,0,1126,3,6,0,2,540,180,0,0,175000
1026,80,10400,7,6,1980,43,0,0,738,738,1277,767,0,2044,3,7,1,2,489,28,73,0,185000
1027,75,9743,5,6,1969,54,280,0,440,720,720,588,0,1308,3,7,0,2,484,0,0,0,146900
1028,,12511,7,7,1978,45,988,0,432,1420,1420,1420,0,2840,4,8,2,4,1314,0,16,0,292500
1029,104,11361,6,5,1976,47,644,0,549,1193,1523,0,0,1523,3,7,1,2,478,0,0,0,180000
1030,80,10400,6,5,1976,47,0,0,1444,1444,1444,0,0,1444,2,5,1,2,473,0,24,0,159900
1031,80,10480,7,6,1976,47,403,0,400,803,1098,866,0,1964,4,8,1,2,483,0,69,0,205000
1032,80,10000,5,6,1973,50,1084,0,92,1176,1178,0,0,1178,3,5,1,2,439,224,0,0,157000
1033,,14311,8,5,1996,27,1023,0,213,1236,1236,1104,0,2340,4,9,1,3,787,192,180,0,306000
1034,60,9000,5,5,1974,49,0,0,896,896,896,896,0,1792,4,8,0,2,480,0,45,0,133000
1035,65,9750,6,8,1969,54,602,438,14,1054,1054,0,0,1054,3,6,0,2,460,180,0,0,151000
1036,68,10295,4,6,1969,54,252,0,684,936,936,0,0,936,2,4,0,1,288,16,0,0,111900
1037,63,7560,5,5,1971,52,119,613,132,864,864,0,0,864,3,5,0,2,576,0,0,0,123000
1038,,12735,4,5,1972,51,600,0,264,864,864,0,0,864,3,5,0,2,576,216,0,0,111250
1039,34,4060,6,5,1998,25,266,0,1139,1405,1337,0,0,1337,2,5,0,2,511,144,68,0,181000
1040,21,1680,6,5,1973,50,458,0,25,483,483,504,0,987,2,5,0,1,264,52,0,0,103400
1041,21,1680,6,5,1973,50,330,0,153,483,483,504,0,987,2,5,0,1,264,0,0,0,100000
1042,21,1890,6,6,1972,51,483,0,0,483,483,504,0,987,2,5,0,1,352,411,0,0,100500
1043,21,1869,6,6,1970,53,321,0,162,483,483,504,0,987,2,5,0,1,280,0,0,0,106000
1044,21,1680,6,5,1971,52,387,0,96,483,483,504,0,987,2,4,0,1,264,0,0,0,85400
1045,21,1680,6,3,1971,52,358,0,125,483,483,504,0,987,2,5,0,1,264,0,0,0,89500
1046,21,1680,5,5,1972,51,350,0,280,630,630,672,0,1302,3,6,0,1,264,0,0,0,111750
1047,53,4043,6,6,1977,46,559,0,510,1069,1069,0,0,1069,2,4,0,2,440,0,55,0,140000
1048,24,2308,6,6,1975,48,286,294,275,855,855,601,0,1456,4,7,0,2,460,0,0,0,143000
1049,24,2529,7,6,1977,46,378,0,677,1055,1055,0,0,1055,2,4,0,2,440,0,38,0,148500
1050,,9477,5,5,1966,57,340,0,524,864,892,0,0,892,3,5,0,1,264,0,0,0,110000
1051,96,12444,8,5,2008,15,1336,0,596,1932,1932,0,0,1932,2,7,1,3,774,0,66,0,394617
1052,96,12474,10,5,2007,16,1280,0,402,1682,1742,590,0,2332,3,9,1,3,846,196,134,0,426000
1053,114,14803,10,5,2007,16,1636,0,442,2078,2084,0,0,2084,2,7,1,3,1220,188,45,0,385000
1054,67,14948,9,5,2008,15,1330,0,122,1452,1476,1237,0,2713,3,11,1,3,858,126,66,0,446261
1055,98,12704,8,5,2007,16,1012,0,570,1582,1582,0,0,1582,3,7,0,3,905,209,95,0,317500
1056,107,13891,8,5,2007,16,1400,0,310,1710,1710,0,0,1710,2,6,1,3,866,0,102,0,372402
1057,105,13693,8,5,2007,16,1728,495,195,2418,2464,0,0,2464,4,9,1,3,650,358,78,0,417500
1058,104,14418,9,5,2007,16,1375,0,575,1950,1950,0,0,1950,2,7,1,3,706,156,207,0,383000
1059,108,13418,9,5,2006,17,1420,0,430,1850,1850,898,0,2748,4,9,1,3,850,212,182,0,390000
1060,96,12539,10,5,2005,18,1082,0,538,1620,1632,1158,0,2790,4,10,1,4,1150,30,200,0,460000
1061,102,12151,9,5,2005,18,1249,0,165,1414,1414,917,0,2331,3,9,1,3,1003,192,63,0,379000
1062,74,8899,8,5,2007,16,40,0,908,948,948,1140,0,2088,4,10,1,3,656,100,24,0,250000
1063,85,10574,8,5,2004,19,856,0,292,1148,1170,1162,0,2332,4,9,1,3,756,224,142,0,316000
1064,106,12720,10,5,2003,20,2257,0,278,2535,2470,0,0,2470,1,7,2,3,789,154,65,0,615000
1065,110,13688,9,5,2003,20,1016,0,556,1572,1572,1096,0,2668,3,10,2,3,726,400,0,0,412500
1066,85,10625,7,5,2003,20,866,0,132,998,1006,1040,0,2046,3,8,1,3,871,320,62,0,284000
1067,92,10845,8,5,2003,20,1149,0,454,1603,1575,0,0,1575,2,7,1,3,732,216,28,0,284000
1068,130,16900,8,5,2001,22,1075,0,404,1479,1515,1134,0,2649,4,10,1,3,746,0,60,0,421250
1069,112,16451,8,5,2003,20,0,0,1765,1765,1804,886,0,2690,4,9,1,3,795,268,58,0,370000
1070,58,10110,9,5,2008,15,372,0,1486,1858,1866,0,0,1866,2,7,1,3,870,0,48,0,336860
1071,65,8769,9,5,2008,15,1540,0,162,1702,1702,0,0,1702,1,7,1,3,1052,0,72,0,367294
1072,135,12304,7,5,2005,18,20,0,1347,1367,1367,0,0,1367,2,6,1,2,484,0,33,0,192000
1073,62,12677,8,5,2003,20,1218,0,300,1518,1518,0,0,1518,1,6,1,2,588,185,140,0,274000
1074,63,8849,9,5,2005,18,28,0,1656,1684,1684,0,0,1684,2,6,1,2,564,495,72,0,266000
1075,89,8232,9,5,2007,16,1204,0,596,1800,1800,0,0,1800,2,6,1,3,944,210,0,0,370967
1076,48,6240,8,5,2006,17,846,0,496,1342,1342,0,0,1342,2,6,1,2,550,0,35,0,234250
1077,48,6240,8,5,2006,17,24,0,1318,1342,1342,0,0,1342,2,6,1,2,550,0,35,0,219500
1078,36,2448,7,5,2003,20,0,0,764,764,764,862,0,1626,2,6,0,2,474,0,27,0,155000
1079,36,2448,7,5,2003,20,573,0,191,764,764,862,0,1626,2,6,0,2,474,0,27,0,154000
1080,59,8198,7,5,2004,19,720,0,638,1358,1358,0,0,1358,2,6,1,2,484,192,30,0,207000
1081,,3940,7,5,2003,20,1073,0,342,1415,1455,0,0,1455,2,6,1,3,644,156,20,0,195000
1082,,3940,7,5,2004,19,1087,0,306,1393,1576,0,0,1576,2,7,1,3,668,143,20,0,219990
1083,43,3182,7,5,2005,18,16,0,1330,1346,1504,0,0,1504,2,7,1,2,437,156,20,0,191000
1084,43,3182,7,5,2007,16,0,0,1266,1266,1266,0,0,1266,2,6,1,2,388,100,16,0,159895
1085,53,3710,7,5,2007,16,0,0,1146,1146,1246,0,0,1246,2,5,1,2,428,100,24,0,187687
1086,80,9024,6,5,2004,19,0,0,789,789,813,702,0,1515,3,8,1,2,393,0,75,0,179000
1087,62,7415,6,5,2004,19,759,0,80,839,864,729,0,1593,3,8,1,2,398,100,75,0,193000
1088,59,9587,7,5,2005,18,655,0,201,856,1166,0,0,1166,2,5,0,2,400,212,0,0,190000
1089,51,8029,6,5,2005,18,0,0,728,728,728,728,0,1456,3,8,0,2,400,100,24,0,176000
1090,,8010,7,5,2002,21,0,0,840,840,840,880,0,1720,3,7,1,2,400,138,48,0,188000
1091,,8396,7,5,2003,20,0,0,847,847,847,1139,0,1986,4,9,1,2,434,120,48,0,213000
1092,55,7301,7,6,2007,16,876,0,474,1350,1358,0,0,1358,2,6,1,2,484,192,26,0,217300
1093,93,10261,6,5,2000,23,0,0,936,936,962,830,0,1792,3,8,1,2,451,0,0,0,186500
1094,71,8220,7,5,2000,23,544,0,438,982,1008,884,0,1892,3,8,1,2,431,108,0,0,226750
1095,60,15384,7,5,2004,19,724,0,64,788,788,702,0,1490,3,8,1,2,388,100,75,0,184000
1096,,7750,7,5,2002,21,0,0,707,707,707,707,0,1414,3,6,1,2,403,100,35,0,176000
1097,41,12460,7,5,1999,24,870,0,167,1037,1037,1285,0,2322,4,8,1,2,400,144,44,0,225000
1098,77,8390,7,5,1999,24,0,0,831,831,873,778,0,1651,3,7,1,2,450,0,103,0,185900
1099,84,9660,8,5,1997,26,0,0,1173,1173,1182,1017,0,2199,3,9,1,2,516,0,131,0,284500
1100,80,9200,8,5,1998,25,986,0,484,1470,1470,1160,0,2630,4,8,1,3,696,0,66,0,315000
1101,84,14260,8,5,2000,23,655,0,490,1145,1145,1053,0,2198,4,9,1,3,836,192,84,0,250000
1102,,11000,9,5,2000,23,0,0,1519,1519,1533,639,0,2172,4,8,1,3,687,162,153,0,291000
1103,136,11675,8,5,1998,25,1660,0,322,1982,2006,0,0,2006,2,5,1,3,938,144,33,0,350000
1104,97,10990,7,5,1996,27,851,0,213,1064,1064,1061,0,2125,4,12,2,2,576,168,0,0,279500
1105,,11929,8,7,1995,28,0,0,1242,1242,1251,1250,0,2501,4,9,1,3,751,192,87,0,290000
1106,91,10437,8,6,1995,28,1696,0,413,2109,2113,0,0,2113,2,7,1,3,839,236,46,0,350000
1107,96,10542,7,5,1993,30,1173,0,138,1311,1325,1093,0,2418,3,9,1,3,983,250,154,0,341000
1108,91,10010,7,5,1993,30,228,852,0,1080,1108,1089,0,2197,4,9,1,3,783,385,99,0,287500
1109,81,10944,7,5,1994,29,1000,0,223,1223,1223,904,0,2127,3,5,2,2,525,171,132,0,271000
1110,91,14303,8,5,1994,29,1314,0,672,1986,1987,0,0,1987,2,7,1,2,691,262,36,0,301500
1111,92,11932,8,5,2007,16,0,0,1580,1580,1580,0,0,1580,3,7,0,3,830,0,24,0,235128
1112,86,14598,6,5,2007,16,0,0,894,894,894,1039,0,1933,4,9,1,3,668,100,18,0,214000
1113,75,11957,8,5,2006,17,24,0,1550,1574,1574,0,0,1574,3,7,1,3,824,144,104,0,232000
1114,74,13253,7,5,2006,17,1096,0,482,1578,1578,0,0,1578,3,7,1,3,642,0,26,0,240000
1115,75,14587,9,5,2008,15,0,0,1498,1498,1506,0,0,1506,2,6,1,2,592,0,174,0,264132
1116,78,10206,8,5,2007,16,33,0,1530,1563,1563,0,0,1563,3,6,1,3,758,144,99,0,245000
1117,91,12274,7,5,2008,15,0,0,1417,1417,1428,0,0,1428,3,6,0,2,554,0,60,0,227680
1118,73,9801,8,5,2007,16,0,0,1341,1341,1341,520,0,1861,3,7,1,3,851,144,60,0,257000
1119,80,9428,8,5,2007,16,729,0,226,955,955,919,0,1874,3,8,1,3,880,168,108,0,297900
1120,87,10037,8,5,2006,17,666,0,794,1460,1460,0,0,1460,3,6,1,2,480,0,20,0,247000
1121,72,8640,8,5,2007,16,24,0,1339,1363,1372,0,0,1372,3,6,0,2,588,192,113,0,212700
1122,72,8640,7,5,2007,16,0,0,1372,1372,1372,0,0,1372,3,6,0,2,529,0,140,0,250580
1123,95,11639,7,5,2007,16,0,0,1428,1428,1428,0,0,1428,3,6,0,2,480,0,120,0,182000
1124,75,9803,7,5,2005,18,400,0,466,866,866,902,0,1768,3,7,0,2,603,0,108,0,226700
1125,75,9375,8,5,2003,20,0,0,1053,1053,1053,939,0,1992,3,9,1,2,648,140,45,0,250000
1126,85,10625,7,5,2005,18,0,0,1026,1026,1026,932,0,1958,3,9,1,3,936,154,210,0,250000
1127,85,10800,8,5,2007,16,789,0,245,1034,1050,1028,0,2078,3,8,1,3,836,0,102,0,339750
1128,65,8125,7,6,2007,16,0,0,813,813,822,843,0,1665,3,7,0,2,562,0,0,0,205950
1129,85,10625,8,5,2007,16,0,0,1660,1660,1660,0,0,1660,3,7,1,3,660,133,120,0,256000
1130,62,7500,7,5,2007,16,902,0,316,1218,1218,0,0,1218,2,6,0,2,462,168,168,0,230348
1131,64,8791,6,5,2003,20,503,0,361,864,864,864,0,1728,3,7,0,2,673,216,56,0,207500
1132,63,7500,7,5,2004,19,680,0,400,1080,1080,0,0,1080,3,6,0,0,0,0,0,0,141000
1133,68,10110,6,5,2003,20,80,555,200,835,835,861,0,1696,3,7,0,2,542,143,66,0,188000
1134,67,12774,7,5,2003,20,0,0,835,835,835,828,0,1663,3,8,0,2,478,168,68,0,192500
1135,63,13072,6,5,2005,18,80,0,1095,1175,1175,0,0,1175,3,6,0,0,0,0,90,0,146000
1136,66,13695,5,5,2004,19,646,0,468,1114,1114,0,0,1114,3,6,0,2,576,0,102,0,159000
1137,66,13695,6,5,2003,20,814,0,300,1114,1114,0,0,1114,3,6,0,2,576,0,78,0,155000
1138,65,8366,6,5,2004,19,0,0,798,798,798,842,0,1640,3,6,0,2,520,138,45,0,173000
1139,81,9260,7,5,2007,16,0,0,1162,1162,1162,0,0,1162,3,6,0,2,483,0,32,0,170000
1140,65,8453,6,5,1995,28,362,0,392,754,754,855,0,1609,3,6,0,2,525,0,70,0,182000
1141,50,8480,6,5,1993,30,602,0,284,886,886,794,0,1680,3,7,0,2,474,144,96,0,163000
1142,65,8125,6,5,1994,29,1138,0,270,1408,1679,0,0,1679,3,7,1,2,575,224,42,0,193500
1143,43,14565,7,5,1994,29,537,0,295,832,832,825,0,1657,3,6,0,2,483,144,74,2000,189000
1144,65,8450,6,5,2001,22,472,0,355,827,827,850,0,1677,3,7,0,2,627,0,68,0,190500
1145,75,8285,7,5,1992,31,397,0,439,836,844,893,0,1737,3,7,0,2,506,192,85,0,175000
1146,,7153,6,5,1991,32,1200,0,78,1278,1294,0,0,1294,3,6,0,2,496,112,51,0,179200
1147,76,9291,6,5,1993,30,426,0,406,832,832,878,0,1710,3,7,0,2,506,144,70,0,187000
1148,50,8012,6,5,1993,30,165,841,598,1604,1617,0,0,1617,2,5,1,2,533,0,69,0,193000
1149,55,7892,6,5,1993,30,300,0,899,1199,1199,0,0,1199,2,5,0,2,530,0,63,0,153900
1150,70,9100,5,5,1963,60,53,799,132,984,984,0,0,984,3,5,1,1,384,145,56,400,128000
1151,,12968,5,6,1962,61,737,0,175,912,912,0,0,912,2,4,0,1,352,140,0,0,144000
1152,75,8100,5,8,1961,62,764,0,100,864,864,0,0,864,3,5,1,1,420,132,0,0,135000
1153,65,8450,5,5,1968,55,890,0,0,890,890,0,0,890,3,5,0,1,308,0,0,0,115000
1154,60,6360,5,5,1963,60,489,0,375,864,864,0,0,864,3,5,0,1,276,0,0,650,119916
1155,65,6768,6,8,1961,62,832,0,80,912,912,0,0,912,3,5,0,1,288,168,0,0,142000
1156,95,19508,6,5,1974,49,800,0,630,1430,1430,0,0,1430,3,6,2,2,484,117,108,0,192000
1157,70,10759,5,4,1972,51,190,811,0,1001,1001,640,0,1641,4,5,1,2,490,0,0,0,140000
1158,,9205,6,5,1990,33,704,0,226,930,1364,1319,0,2683,4,9,2,2,473,237,251,0,290000
1159,105,11025,9,5,1993,30,520,0,1328,1848,1827,959,0,2786,4,10,1,2,636,294,49,0,372500
1160,59,4282,7,5,2004,19,16,0,1375,1391,1391,0,0,1391,2,5,0,2,530,156,158,0,196000
1161,35,4017,7,5,2006,17,0,0,625,625,625,625,0,1250,2,5,0,2,625,0,54,0,171900
1162,37,3435,7,5,2004,19,24,0,1211,1235,1245,0,0,1245,1,5,0,2,495,0,100,0,178000
1163,30,3180,6,5,2005,18,390,0,210,600,600,600,0,1200,2,5,0,2,480,0,166,0,165000
1164,30,3180,7,5,2007,16,0,0,689,689,703,689,0,1392,2,5,0,2,540,0,102,0,146000
1165,34,3604,7,5,2007,16,0,0,689,689,703,689,0,1392,2,5,0,2,540,0,102,0,146000
1166,24,2280,7,5,1999,24,549,0,195,744,757,744,0,1501,3,6,0,2,440,0,0,0,179400
1167,24,2280,6,5,1999,24,550,0,194,744,757,792,0,1549,3,6,0,2,440,0,32,0,172900
1168,,4765,9,5,2000,23,1027,0,587,1614,1638,0,0,1638,2,5,1,2,495,230,68,0,300000
1169,,4538,9,5,2001,22,1004,0,306,1310,1310,0,0,1310,1,5,1,2,545,277,45,0,285000
1170,42,4385,9,5,2001,22,964,0,455,1419,1419,0,0,1419,2,5,1,2,588,155,58,0,290000
1171,35,4109,9,5,1999,24,1141,0,416,1557,1557,0,0,1557,2,5,1,2,484,124,113,0,305000
1172,50,5119,9,5,1999,24,1238,0,460,1698,1709,0,0,1709,2,5,1,2,506,97,65,0,328900
1173,24,2160,7,5,1999,24,510,0,90,600,624,628,0,1252,2,4,0,2,462,0,48,0,160000
1174,24,2160,7,5,1999,24,600,0,72,672,684,720,0,1404,3,5,0,2,462,20,0,0,170000
1175,79,10646,7,5,2001,22,681,0,177,858,872,917,0,1789,3,7,1,2,546,0,0,0,223000
1176,24,2645,8,5,1999,24,612,0,348,960,962,624,0,1586,3,7,0,2,480,169,0,0,170000
1177,24,2645,8,5,1999,24,813,0,147,960,962,645,0,1607,3,7,0,2,480,169,0,0,200000
1178,36,3951,10,5,1998,25,128,842,0,970,1469,924,0,2393,2,7,1,2,846,0,90,0,345000
1179,38,14963,8,5,1996,27,786,0,474,1260,1288,0,0,1288,1,4,2,2,500,120,30,0,245500
1180,22,11064,8,5,1995,28,560,670,0,1230,1239,0,0,1239,1,4,1,2,477,172,24,0,217500
1181,32,10846,8,5,1993,30,1619,0,100,1719,1719,0,0,1719,1,6,2,2,473,122,30,0,324000
1182,,11120,6,6,1984,39,660,0,572,1232,1232,0,0,1232,3,6,0,2,516,0,0,0,162500
1183,,24572,9,3,1977,46,410,0,584,994,1599,1345,0,2944,3,9,1,3,864,140,70,0,150000
1184,103,16280,8,9,1976,47,1044,382,0,1426,1671,0,0,1671,3,6,1,2,550,280,90,0,290000
1185,,7500,7,5,2002,21,0,0,952,952,952,860,0,1812,3,7,1,2,469,144,112,0,205000
1186,80,10400,7,6,1970,53,0,0,1304,1304,1682,0,0,1682,3,7,1,2,530,98,0,0,174000
1187,,11104,6,6,1969,54,828,0,599,1427,1427,0,0,1427,4,7,0,2,516,0,0,0,183000
1188,85,11050,6,5,1968,55,301,0,1439,1740,1740,0,0,1740,4,8,1,2,512,25,0,0,150000
1189,80,11040,6,7,1971,52,656,0,602,1258,1258,0,0,1258,3,5,0,2,528,55,0,0,145000
